article_id,title,source,publish_time,url,data_quality,decision,relevance_score,priority_score,importance_score,confidence,category,relation_level,relation_paths,heat_score,heat_tier,heat_basis,heat_confidence,article_metrics,core_summary,reason,matched_terms,excluded_terms,action_items,analysis_mode
2142,"家政服务新规出台 解决""素质不高""""信用不明""痛点",中国经济网,2026-07-21 07:48,http://www.ce.cn/xwzx/gnsz/gdxw/202607/t20260721_3097566.shtml,full_text,relevant,85,69,74,high,policy,operational,"[{""id"": ""policy_compliance"", ""label"": ""注册、税务与合规"", ""relation_level"": ""operational"", ""opc_impact"": ""影响一人公司的注册门槛、税务成本、用工方式和合规风险"", ""score"": 23.0, ""matched_terms"": [""政策"", ""新规"", ""社保""]}, {""id"": ""solo_business"", ""label"": ""创业与个体经营"", ""relation_level"": ""operational"", ""opc_impact"": ""影响一人公司的创办方式、经营主体选择和个人职业路径"", ""score"": 6.0, ""matched_terms"": [""灵活就业""]}]",33,low,estimated,low,{},家政服务新规出台 解决“素质不高”“信用不明”等痛点,OPC 关联路径：注册、税务与合规：影响一人公司的注册门槛、税务成本、用工方式和合规风险（命中 政策、新规、社保）；创业与个体经营：影响一人公司的创办方式、经营主体选择和个人职业路径（命中 灵活就业）,"[""政策"", ""新规"", ""灵活就业"", ""社保""]",[],"[""核对发布机构、适用地区、生效时间和原文条款""]",rules
2136,家政服务新规出台 解决“素质不高”“信用不明”等痛点,中国经济网,2026-07-21 08:15,http://www.ce.cn/xwzx/gnsz/gdxw/202607/t20260721_3098682.shtml,full_text,relevant,85,69,74,high,policy,operational,"[{""id"": ""policy_compliance"", ""label"": ""注册、税务与合规"", ""relation_level"": ""operational"", ""opc_impact"": ""影响一人公司的注册门槛、税务成本、用工方式和合规风险"", ""score"": 23.0, ""matched_terms"": [""政策"", ""新规"", ""社保""]}, {""id"": ""solo_business"", ""label"": ""创业与个体经营"", ""relation_level"": ""operational"", ""opc_impact"": ""影响一人公司的创办方式、经营主体选择和个人职业路径"", ""score"": 6.0, ""matched_terms"": [""灵活就业""]}]",33,low,estimated,low,{},家政服务新规出台 解决“素质不高”“信用不明”等痛点,OPC 关联路径：注册、税务与合规：影响一人公司的注册门槛、税务成本、用工方式和合规风险（命中 政策、新规、社保）；创业与个体经营：影响一人公司的创办方式、经营主体选择和个人职业路径（命中 灵活就业）,"[""政策"", ""新规"", ""灵活就业"", ""社保""]",[],"[""核对发布机构、适用地区、生效时间和原文条款""]",rules
2289,蚂蚁国际完成约12亿美元A轮融资，蚂蚁集团、阿里集团等参与,36氪,2026-07-21 11:01,https://36kr.com/newsflashes/3904813539935873,full_text,relevant,85,69,69,high,case_study,contextual,"[{""id"": ""finance_capital"", ""label"": ""融资与经营资金"", ""relation_level"": ""contextual"", ""opc_impact"": ""影响个人创业者获得启动资金、信贷和现金流支持的条件"", ""score"": 21.0, ""matched_terms"": [""普惠金融"", ""融资""]}, {""id"": ""solo_business"", ""label"": ""创业与个体经营"", ""relation_level"": ""operational"", ""opc_impact"": ""影响一人公司的创办方式、经营主体选择和个人职业路径"", ""score"": 13.0, ""matched_terms"": [""创业"", ""创业者""]}, {""id"": ""ai_automation"", ""label"": ""AI与自动化"", ""relation_level"": ""enabling"", ""opc_impact"": ""降低个人公司的技术、人力与内容生产成本，并扩展单人可完成的业务范围"", ""score"": 7.2, ""matched_terms"": [""AI""]}]",32,low,estimated,low,{},36氪获悉，蚂蚁国际今日宣布已完成A轮融资。蚂蚁集团、以及包括阿里巴巴在内的一些现有股东和多家国际投资机构参与了本轮融资。本轮融资金额约12亿美元，将用于扩展全球业务，加速AI等前沿技术投入，拓宽跨境支付、全球账户等普惠金融科技服务，助力全球商家实现增长。,OPC 关联路径：融资与经营资金：影响个人创业者获得启动资金、信贷和现金流支持的条件（命中 普惠金融、融资）；创业与个体经营：影响一人公司的创办方式、经营主体选择和个人职业路径（命中 创业、创业者）；AI与自动化：降低个人公司的技术、人力与内容生产成本，并扩展单人可完成的业务范围（命中 AI）,"[""AI"", ""创业"", ""创业者"", ""普惠金融"", ""融资""]",[],[],rules
1849,直击WAIC丨不做硬件做“大脑” 从爆款游戏《逆水寒》到矿区煤堆：网易AI能力如何实现千里跨界？,每经网,2026-07-20 18:18:33,https://www.nbd.com.cn/articles/2026-07-20/4482517.html,full_text,relevant,85,69,74,high,policy,enabling,"[{""id"": ""ai_automation"", ""label"": ""AI与自动化"", ""relation_level"": ""enabling"", ""opc_impact"": ""降低个人公司的技术、人力与内容生产成本，并扩展单人可完成的业务范围"", ""score"": 49.0, ""matched_terms"": [""AI"", ""人工智能""]}, {""id"": ""policy_compliance"", ""label"": ""注册、税务与合规"", ""relation_level"": ""operational"", ""opc_impact"": ""影响一人公司的注册门槛、税务成本、用工方式和合规风险"", ""score"": 3.0, ""matched_terms"": [""政策""]}]",32,low,article_metrics,high,"{""likes"": 3}",“如果过去五年AI（人工智能）的主旋律是‘数字智能’，让机器能看、能听、能说、能画，那么下一个五年的关键命题就是‘物理智能’——让机器能在真实世界中感知、决策、行动。”7月19日，网易灵动总经理杨新伟在接受《每日经济新闻》专访时如是说...,OPC 关联路径：AI与自动化：降低个人公司的技术、人力与内容生产成本，并扩展单人可完成的业务范围（命中 AI、人工智能）；注册、税务与合规：影响一人公司的注册门槛、税务成本、用工方式和合规风险（命中 政策）,"[""AI"", ""人工智能"", ""政策""]",[],"[""核对发布机构、适用地区、生效时间和原文条款""]",rules
1848,申通狂飙、顺丰稳涨、圆通领跑：A股快递公司上半年业绩分化，行业告别“内卷”，谁能在成本、服务与AI之间找到最优解？,每经网,2026-07-20 20:35:45,https://www.nbd.com.cn/articles/2026-07-20/4483663.html,full_text,relevant,85,69,74,high,policy,enabling,"[{""id"": ""ai_automation"", ""label"": ""AI与自动化"", ""relation_level"": ""enabling"", ""opc_impact"": ""降低个人公司的技术、人力与内容生产成本，并扩展单人可完成的业务范围"", ""score"": 45.4, ""matched_terms"": [""AI"", ""人工智能"", ""智能体"", ""自动化""]}, {""id"": ""policy_compliance"", ""label"": ""注册、税务与合规"", ""relation_level"": ""operational"", ""opc_impact"": ""影响一人公司的注册门槛、税务成本、用工方式和合规风险"", ""score"": 8.0, ""matched_terms"": [""政策"", ""新规""]}, {""id"": ""growth_channels"", ""label"": ""获客与增长渠道"", ""relation_level"": ""operational"", ""opc_impact"": ""影响一人公司的低成本获客、销售渠道与市场扩张能力"", ""score"": 6.0, ""matched_terms"": [""电商""]}]",32,low,article_metrics,high,"{""likes"": 2}",2026年过半，快递行业交出了一份分化鲜明的“期中答卷”。近日，顺丰控股、圆通速递、申通快递、韵达股份四家A股上市快递企业集中发布6月业绩快报。《每日经济新闻》记者根据快递公司披露的基础数据统计，从上半年整体业务量来看，圆通以163亿...,OPC 关联路径：AI与自动化：降低个人公司的技术、人力与内容生产成本，并扩展单人可完成的业务范围（命中 AI、人工智能、智能体、自动化）；注册、税务与合规：影响一人公司的注册门槛、税务成本、用工方式和合规风险（命中 政策、新规）；获客与增长渠道：影响一人公司的低成本获客、销售渠道与市场扩张能力（命中 电商）,"[""AI"", ""人工智能"", ""政策"", ""新规"", ""智能体"", ""电商"", ""自动化""]",[],"[""核对发布机构、适用地区、生效时间和原文条款""]",rules
1847,直击WAIC｜JoyAI新模型释出、京东“AI Home”首亮相：AI物理世界边界在哪儿？,每经网,2026-07-20 21:44:08,https://www.nbd.com.cn/articles/2026-07-20/4483844.html,full_text,relevant,85,69,69,high,news,enabling,"[{""id"": ""ai_automation"", ""label"": ""AI与自动化"", ""relation_level"": ""enabling"", ""opc_impact"": ""降低个人公司的技术、人力与内容生产成本，并扩展单人可完成的业务范围"", ""score"": 72.4, ""matched_terms"": [""AI"", ""人工智能"", ""大模型"", ""智能体""]}]",32,low,article_metrics,high,"{""likes"": 2}",“38℃+雷雨”，7月的上海体感酷热，AI（人工智能）热潮正穿透物理世界。2026世界人工智能大会（WAIC）展区内，一个微妙的信号正在出现。去年随处可见的大模型参数对比和榜单排名，今年几乎看不到了。,OPC 关联路径：AI与自动化：降低个人公司的技术、人力与内容生产成本，并扩展单人可完成的业务范围（命中 AI、人工智能、大模型、智能体）,"[""AI"", ""人工智能"", ""大模型"", ""智能体""]",[],[],rules
1846,WAIC大咖说丨对话千寻智能郑灵茵：2026年至2027年是具身智能从“讲故事时代”转向“交付时代”的分水岭,每经网,2026-07-20 23:27:09,https://www.nbd.com.cn/articles/2026-07-20/4483988.html,full_text,relevant,85,69,74,high,policy,enabling,"[{""id"": ""ai_automation"", ""label"": ""AI与自动化"", ""relation_level"": ""enabling"", ""opc_impact"": ""降低个人公司的技术、人力与内容生产成本，并扩展单人可完成的业务范围"", ""score"": 44.0, ""matched_terms"": [""AI"", ""人工智能"", ""大模型""]}, {""id"": ""solo_business"", ""label"": ""创业与个体经营"", ""relation_level"": ""operational"", ""opc_impact"": ""影响一人公司的创办方式、经营主体选择和个人职业路径"", ""score"": 19.2, ""matched_terms"": [""创业"", ""初创""]}, {""id"": ""finance_capital"", ""label"": ""融资与经营资金"", ""relation_level"": ""contextual"", ""opc_impact"": ""影响个人创业者获得启动资金、信贷和现金流支持的条件"", ""score"": 3.0, ""matched_terms"": [""融资""]}]",32,low,article_metrics,high,"{""likes"": 2}",近日，2026世界人工智能大会（WAIC）上海世博馆内热浪裹挟着AI创业的躁动。在热闹的千寻智能展台，一间1∶1复刻的居家客厅成了全场焦点，千寻智能试图在真实场景中打破行业长期存在的“演示完美、落地拉胯”困境。千寻智能是当前具身智能赛...,OPC 关联路径：AI与自动化：降低个人公司的技术、人力与内容生产成本，并扩展单人可完成的业务范围（命中 AI、人工智能、大模型）；创业与个体经营：影响一人公司的创办方式、经营主体选择和个人职业路径（命中 创业、初创）；融资与经营资金：影响个人创业者获得启动资金、信贷和现金流支持的条件（命中 融资）,"[""AI"", ""人工智能"", ""创业"", ""初创"", ""大模型"", ""融资""]",[],"[""核对发布机构、适用地区、生效时间和原文条款""]",rules
1795,机构预测8只国产AI大模型概念股高增长,证券时报,2026-07-21,https://www.stcn.com/article/detail/4030874.html,full_text,relevant,85,69,69,high,case_study,enabling,"[{""id"": ""ai_automation"", ""label"": ""AI与自动化"", ""relation_level"": ""enabling"", ""opc_impact"": ""降低个人公司的技术、人力与内容生产成本，并扩展单人可完成的业务范围"", ""score"": 55.4, ""matched_terms"": [""AI"", ""大模型"", ""智能体""]}, {""id"": ""growth_channels"", ""label"": ""获客与增长渠道"", ""relation_level"": ""operational"", ""opc_impact"": ""影响一人公司的低成本获客、销售渠道与市场扩张能力"", ""score"": 11.0, ""matched_terms"": [""出海"", ""营销""]}, {""id"": ""market_opportunity"", ""label"": ""商业模式与市场机会"", ""relation_level"": ""contextual"", ""opc_impact"": ""帮助一人公司识别可由个人切入的新需求、商业模式和细分市场"", ""score"": 7.0, ""matched_terms"": [""创作者经济""]}]",32,low,estimated,low,{},证券时报，证券时报网，由人民日报社主管主办，是证券市场权威信息披露媒体，也是中国资本市场的重要信息披露平台。提供全天候7*24小时财经证券类资讯，内容丰富，包括时报快讯、股市新闻、财经资讯、基金净值、债券、期货、上市公司公告等，为用户提供全方位、最新鲜的财经信息。,OPC 关联路径：AI与自动化：降低个人公司的技术、人力与内容生产成本，并扩展单人可完成的业务范围（命中 AI、大模型、智能体）；获客与增长渠道：影响一人公司的低成本获客、销售渠道与市场扩张能力（命中 出海、营销）；商业模式与市场机会：帮助一人公司识别可由个人切入的新需求、商业模式和细分市场（命中 创作者经济）,"[""AI"", ""出海"", ""创作者经济"", ""大模型"", ""智能体"", ""营销""]",[],[],rules
1781,中国AI原生力量吸引全球资本目光,证券时报,2026-07-21,https://www.stcn.com/article/detail/4030860.html,full_text,relevant,85,69,69,high,case_study,core,"[{""id"": ""ai_automation"", ""label"": ""AI与自动化"", ""relation_level"": ""enabling"", ""opc_impact"": ""降低个人公司的技术、人力与内容生产成本，并扩展单人可完成的业务范围"", ""score"": 40.4, ""matched_terms"": [""AI"", ""人工智能"", ""大模型""]}, {""id"": ""solo_business"", ""label"": ""创业与个体经营"", ""relation_level"": ""operational"", ""opc_impact"": ""影响一人公司的创办方式、经营主体选择和个人职业路径"", ""score"": 6.0, ""matched_terms"": [""初创""]}, {""id"": ""finance_capital"", ""label"": ""融资与经营资金"", ""relation_level"": ""contextual"", ""opc_impact"": ""影响个人创业者获得启动资金、信贷和现金流支持的条件"", ""score"": 3.0, ""matched_terms"": [""融资""]}]",32,low,estimated,low,{},证券时报，证券时报网，由人民日报社主管主办，是证券市场权威信息披露媒体，也是中国资本市场的重要信息披露平台。提供全天候7*24小时财经证券类资讯，内容丰富，包括时报快讯、股市新闻、财经资讯、基金净值、债券、期货、上市公司公告等，为用户提供全方位、最新鲜的财经信息。,直接命中 OPC 主题词：OPC；OPC 关联路径：AI与自动化：降低个人公司的技术、人力与内容生产成本，并扩展单人可完成的业务范围（命中 AI、人工智能、大模型）；创业与个体经营：影响一人公司的创办方式、经营主体选择和个人职业路径（命中 初创）；融资与经营资金：影响个人创业者获得启动资金、信贷和现金流支持的条件（命中 融资）；存在公司/创业/监管语境,"[""AI"", ""OPC"", ""人工智能"", ""公司"", ""初创"", ""大模型"", ""融资""]",[],[],rules
1775,世界终将习惯越来越多的中国AI时刻,证券时报,2026-07-21,https://www.stcn.com/article/detail/4030881.html,full_text,relevant,85,69,69,high,case_study,enabling,"[{""id"": ""ai_automation"", ""label"": ""AI与自动化"", ""relation_level"": ""enabling"", ""opc_impact"": ""降低个人公司的技术、人力与内容生产成本，并扩展单人可完成的业务范围"", ""score"": 47.4, ""matched_terms"": [""AI"", ""OpenAI"", ""人工智能"", ""大模型""]}]",32,low,estimated,low,{},证券时报，证券时报网，由人民日报社主管主办，是证券市场权威信息披露媒体，也是中国资本市场的重要信息披露平台。提供全天候7*24小时财经证券类资讯，内容丰富，包括时报快讯、股市新闻、财经资讯、基金净值、债券、期货、上市公司公告等，为用户提供全方位、最新鲜的财经信息。,OPC 关联路径：AI与自动化：降低个人公司的技术、人力与内容生产成本，并扩展单人可完成的业务范围（命中 AI、OpenAI、人工智能、大模型）,"[""AI"", ""OpenAI"", ""人工智能"", ""大模型""]",[],[],rules
1760,多图丨WAIC全程大放送，七大节目IP亮点纷呈（4）集结超过100位嘉宾、50场专业对话，七大节目IP，全景透视AI世界……昨天 21:28,第一财经,2026-07-20 21:28:26,https://www.yicai.com/news/103284051.html,full_text,relevant,85,69,69,high,news,enabling,"[{""id"": ""ai_automation"", ""label"": ""AI与自动化"", ""relation_level"": ""enabling"", ""opc_impact"": ""降低个人公司的技术、人力与内容生产成本，并扩展单人可完成的业务范围"", ""score"": 40.6, ""matched_terms"": [""AI"", ""人工智能""]}]",32,low,estimated,low,{},集结超过100位嘉宾、50场专业对话，七大节目IP，全景透视AI世界……,OPC 关联路径：AI与自动化：降低个人公司的技术、人力与内容生产成本，并扩展单人可完成的业务范围（命中 AI、人工智能）,"[""AI"", ""人工智能""]",[],[],rules
1759,上海人工智能制造业增长21.8%，在WAIC现场找到原因如果说火热的人形机器人展区是AI进入物理世界的“手和脚”，那么算力硬件则是支撑这21.8%增长的“骨骼与肌肉”。昨天 21:39,第一财经,2026-07-20 21:39:58,https://www.yicai.com/news/103284071.html,full_text,relevant,85,69,69,high,case_study,enabling,"[{""id"": ""ai_automation"", ""label"": ""AI与自动化"", ""relation_level"": ""enabling"", ""opc_impact"": ""降低个人公司的技术、人力与内容生产成本，并扩展单人可完成的业务范围"", ""score"": 79.4, ""matched_terms"": [""AI"", ""人工智能"", ""大模型"", ""智能体""]}]",32,low,estimated,low,{},如果说火热的人形机器人展区是AI进入物理世界的“手和脚”，那么算力硬件则是支撑这21.8%增长的“骨骼与肌肉”。,OPC 关联路径：AI与自动化：降低个人公司的技术、人力与内容生产成本，并扩展单人可完成的业务范围（命中 AI、人工智能、大模型、智能体）,"[""AI"", ""人工智能"", ""大模型"", ""智能体""]",[],[],rules
1756,AI助力劳动市场，上科大报告称复合型闭环岗位成最大新增量报告扭转了“AI 批量淘汰职业”焦虑叙事。昨天 21:53,第一财经,2026-07-20 21:53:35,https://www.yicai.com/news/103284111.html,full_text,relevant,85,69,74,high,policy,enabling,"[{""id"": ""ai_automation"", ""label"": ""AI与自动化"", ""relation_level"": ""enabling"", ""opc_impact"": ""降低个人公司的技术、人力与内容生产成本，并扩展单人可完成的业务范围"", ""score"": 40.6, ""matched_terms"": [""AI"", ""人工智能""]}, {""id"": ""market_opportunity"", ""label"": ""商业模式与市场机会"", ""relation_level"": ""contextual"", ""opc_impact"": ""帮助一人公司识别可由个人切入的新需求、商业模式和细分市场"", ""score"": 5.0, ""matched_terms"": [""新职业""]}, {""id"": ""policy_compliance"", ""label"": ""注册、税务与合规"", ""relation_level"": ""operational"", ""opc_impact"": ""影响一人公司的注册门槛、税务成本、用工方式和合规风险"", ""score"": 3.0, ""matched_terms"": [""政策""]}]",32,low,estimated,low,{},报告扭转了“AI 批量淘汰职业”焦虑叙事。,OPC 关联路径：AI与自动化：降低个人公司的技术、人力与内容生产成本，并扩展单人可完成的业务范围（命中 AI、人工智能）；商业模式与市场机会：帮助一人公司识别可由个人切入的新需求、商业模式和细分市场（命中 新职业）；注册、税务与合规：影响一人公司的注册门槛、税务成本、用工方式和合规风险（命中 政策）,"[""AI"", ""人工智能"", ""政策"", ""新职业""]",[],"[""核对发布机构、适用地区、生效时间和原文条款""]",rules
1753,2026 WAIC闭幕，龚正为上海物理智能与机器人研究院揭牌充分彰显中国推动人工智能向上向善发展的责任担当，为全球人工智能发展和治理注入新动能。昨天 23:06,第一财经,2026-07-20 23:06:30,https://www.yicai.com/news/103284184.html,full_text,relevant,85,69,69,high,case_study,enabling,"[{""id"": ""ai_automation"", ""label"": ""AI与自动化"", ""relation_level"": ""enabling"", ""opc_impact"": ""降低个人公司的技术、人力与内容生产成本，并扩展单人可完成的业务范围"", ""score"": 61.6, ""matched_terms"": [""AI"", ""人工智能"", ""智能体""]}, {""id"": ""solo_business"", ""label"": ""创业与个体经营"", ""relation_level"": ""operational"", ""opc_impact"": ""影响一人公司的创办方式、经营主体选择和个人职业路径"", ""score"": 6.0, ""matched_terms"": [""初创""]}]",32,low,estimated,low,{},充分彰显中国推动人工智能向上向善发展的责任担当，为全球人工智能发展和治理注入新动能。,OPC 关联路径：AI与自动化：降低个人公司的技术、人力与内容生产成本，并扩展单人可完成的业务范围（命中 AI、人工智能、智能体）；创业与个体经营：影响一人公司的创办方式、经营主体选择和个人职业路径（命中 初创）,"[""AI"", ""人工智能"", ""初创"", ""智能体""]",[],[],rules
1750,2026WAIC高质量数据集与AI编程实践创新论坛举行本场论坛由上海市数据局、上海市浦东新区数据局指导，普元信息技术股份有限公司主办。昨天 23:28,第一财经,2026-07-20 23:28:08,https://www.yicai.com/news/103284190.html,full_text,relevant,85,69,69,high,news,enabling,"[{""id"": ""ai_automation"", ""label"": ""AI与自动化"", ""relation_level"": ""enabling"", ""opc_impact"": ""降低个人公司的技术、人力与内容生产成本，并扩展单人可完成的业务范围"", ""score"": 64.4, ""matched_terms"": [""AI"", ""AI编程"", ""人工智能"", ""大模型""]}]",32,low,estimated,low,{},本场论坛由上海市数据局、上海市浦东新区数据局指导，普元信息技术股份有限公司主办。,OPC 关联路径：AI与自动化：降低个人公司的技术、人力与内容生产成本，并扩展单人可完成的业务范围（命中 AI、AI编程、人工智能、大模型）,"[""AI"", ""AI编程"", ""人工智能"", ""大模型""]",[],[],rules
1749,陆家嘴金融沙龙专场“2026私募证券基金发展研讨会”圆满举办围绕AI投研落地、智能投资体系、量子科技跨界融合等前沿议题深度研讨。昨天 23:30,第一财经,2026-07-20 23:30:05,https://www.yicai.com/news/103284202.html,full_text,relevant,85,69,74,high,policy_interpretation,enabling,"[{""id"": ""ai_automation"", ""label"": ""AI与自动化"", ""relation_level"": ""enabling"", ""opc_impact"": ""降低个人公司的技术、人力与内容生产成本，并扩展单人可完成的业务范围"", ""score"": 55.6, ""matched_terms"": [""AI"", ""人工智能"", ""大模型"", ""智能体""]}, {""id"": ""policy_compliance"", ""label"": ""注册、税务与合规"", ""relation_level"": ""operational"", ""opc_impact"": ""影响一人公司的注册门槛、税务成本、用工方式和合规风险"", ""score"": 5.0, ""matched_terms"": [""新规""]}]",32,low,estimated,low,{},围绕AI投研落地、智能投资体系、量子科技跨界融合等前沿议题深度研讨。,OPC 关联路径：AI与自动化：降低个人公司的技术、人力与内容生产成本，并扩展单人可完成的业务范围（命中 AI、人工智能、大模型、智能体）；注册、税务与合规：影响一人公司的注册门槛、税务成本、用工方式和合规风险（命中 新规）,"[""AI"", ""人工智能"", ""大模型"", ""新规"", ""智能体""]",[],"[""核对发布机构、适用地区、生效时间和原文条款""]",rules
2402,视频｜耳听眼见都为假！警惕新型AI养老诈骗,中国经济网,2026-07-21 09:38,http://yun.ce.cn/cen/gd/202607/t20260721_3098822.shtml,full_text,relevant,85,69,69,high,news,enabling,"[{""id"": ""ai_automation"", ""label"": ""AI与自动化"", ""relation_level"": ""enabling"", ""opc_impact"": ""降低个人公司的技术、人力与内容生产成本，并扩展单人可完成的业务范围"", ""score"": 33.6, ""matched_terms"": [""AI""]}, {""id"": ""growth_channels"", ""label"": ""获客与增长渠道"", ""relation_level"": ""operational"", ""opc_impact"": ""影响一人公司的低成本获客、销售渠道与市场扩张能力"", ""score"": 4.0, ""matched_terms"": [""短视频""]}]",31,low,estimated,low,{},耳听眼见都为假！警惕新型AI养老诈骗｜明辨是“非”,OPC 关联路径：AI与自动化：降低个人公司的技术、人力与内容生产成本，并扩展单人可完成的业务范围（命中 AI）；获客与增长渠道：影响一人公司的低成本获客、销售渠道与市场扩张能力（命中 短视频）,"[""AI"", ""短视频""]",[],[],rules
2370,瑞莱智慧完成数亿元B轮融资，专注AI安全技术,投资界,2026-07-21 10:28,https://news.pedaily.cn/202607/566619.shtml,full_text,relevant,85,69,74,high,policy,enabling,"[{""id"": ""ai_automation"", ""label"": ""AI与自动化"", ""relation_level"": ""enabling"", ""opc_impact"": ""降低个人公司的技术、人力与内容生产成本，并扩展单人可完成的业务范围"", ""score"": 71.0, ""matched_terms"": [""AI"", ""AIGC"", ""人工智能"", ""大模型"", ""智能体""]}, {""id"": ""finance_capital"", ""label"": ""融资与经营资金"", ""relation_level"": ""contextual"", ""opc_impact"": ""影响个人创业者获得启动资金、信贷和现金流支持的条件"", ""score"": 12.6, ""matched_terms"": [""融资""]}, {""id"": ""solo_business"", ""label"": ""创业与个体经营"", ""relation_level"": ""operational"", ""opc_impact"": ""影响一人公司的创办方式、经营主体选择和个人职业路径"", ""score"": 6.0, ""matched_terms"": [""创业""]}, {""id"": ""policy_compliance"", ""label"": ""注册、税务与合规"", ""relation_level"": ""operational"", ""opc_impact"": ""影响一人公司的注册门槛、税务成本、用工方式和合规风险"", ""score"": 3.0, ""matched_terms"": [""政策""]}]",31,low,estimated,low,{},"瑞莱智慧完成数亿元B轮融资，专注AI安全技术,本轮融资将重点用于安全可信大模型系统的持续研发与产业落地，打开大模型规模化进入关键业务的新市场。",OPC 关联路径：AI与自动化：降低个人公司的技术、人力与内容生产成本，并扩展单人可完成的业务范围（命中 AI、AIGC、人工智能、大模型、智能体）；融资与经营资金：影响个人创业者获得启动资金、信贷和现金流支持的条件（命中 融资）；创业与个体经营：影响一人公司的创办方式、经营主体选择和个人职业路径（命中 创业）；注册、税务与合规：影响一人公司的注册门槛、税务成本、用工方式和合规风险（命中 政策）,"[""AI"", ""AIGC"", ""人工智能"", ""创业"", ""大模型"", ""政策"", ""智能体"", ""融资""]",[],"[""核对发布机构、适用地区、生效时间和原文条款""]",rules
