article_id,title,source,publish_time,url,data_quality,decision,relevance_score,priority_score,importance_score,confidence,category,relation_level,relation_paths,heat_score,heat_tier,heat_basis,heat_confidence,article_metrics,core_summary,reason,matched_terms,excluded_terms,action_items,analysis_mode
869,浙江“务虚会”上，省委书记王浩释放了三个信号,21世纪经济报道,2026-07-16 21:34,https://m.21jingji.com/article/20260716/herald/5a7f97fcd162a512b4977d0c440bd6c2.html,full_text,review,59,51,51,medium,case_study,enabling,"[{""id"": ""ai_automation"", ""label"": ""AI与自动化"", ""relation_level"": ""enabling"", ""opc_impact"": ""降低个人公司的技术、人力与内容生产成本，并扩展单人可完成的业务范围"", ""score"": 7.0, ""matched_terms"": [""人工智能""]}, {""id"": ""solo_business"", ""label"": ""创业与个体经营"", ""relation_level"": ""operational"", ""opc_impact"": ""影响一人公司的创办方式、经营主体选择和个人职业路径"", ""score"": 6.0, ""matched_terms"": [""工作室""]}, {""id"": ""policy_compliance"", ""label"": ""注册、税务与合规"", ""relation_level"": ""operational"", ""opc_impact"": ""影响一人公司的注册门槛、税务成本、用工方式和合规风险"", ""score"": 6.0, ""matched_terms"": [""知识产权""]}]",31,low,estimated,low,{},21世纪经济报道记者 李果、柳宁馨 报道一场名为“务虚”的座谈会，谈的却全是实打实的问题。据《浙江日报》报道，7月15日，浙江省委书记王浩主持召开市委书记务虚座谈会。21世纪经济报道记者注意到，杭州、...,OPC 关联路径：AI与自动化：降低个人公司的技术、人力与内容生产成本，并扩展单人可完成的业务范围（命中 人工智能）；创业与个体经营：影响一人公司的创办方式、经营主体选择和个人职业路径（命中 工作室）；注册、税务与合规：影响一人公司的注册门槛、税务成本、用工方式和合规风险（命中 知识产权）；关联词仅出现在网页正文，缺少标题或摘要主信号，已降级为正文级复核,"[""人工智能"", ""工作室"", ""知识产权""]",[],[],rules
1019,德国博世因向华为供货被美国罚了4700万美元：域外管辖权、企业合规选择与CEP政策启示,虎嗅,2026-07-16 19:48,https://www.huxiu.com/article/4875905.html,full_text,review,60,51,56,medium,policy_interpretation,operational,"[{""id"": ""policy_compliance"", ""label"": ""注册、税务与合规"", ""relation_level"": ""operational"", ""opc_impact"": ""影响一人公司的注册门槛、税务成本、用工方式和合规风险"", ""score"": 12.6, ""matched_terms"": [""政策""]}]",30,low,estimated,low,{},2026年6月17日，美国DOJ和BIS对博世两家子公司未经授权向华为出口MEMS传感器和软件作出处理，博世因主动披露获刑事不起诉，但面临约4761万美元罚款及合规团队扩充要求。此案标志FDPR管辖权和CEP政策在国家安全领域的首次协同适用。,OPC 关联路径：注册、税务与合规：影响一人公司的注册门槛、税务成本、用工方式和合规风险（命中 政策）,"[""政策""]",[],"[""核对发布机构、适用地区、生效时间和原文条款""]",rules
1083,奶茶+啤酒，越喝越有？,投资界,2026-07-17 13:17,https://news.pedaily.cn/202607/566455.shtml,full_text,review,60,51,51,medium,news,operational,"[{""id"": ""growth_channels"", ""label"": ""获客与增长渠道"", ""relation_level"": ""operational"", ""opc_impact"": ""影响一人公司的低成本获客、销售渠道与市场扩张能力"", ""score"": 10.0, ""matched_terms"": [""流量"", ""营销""]}, {""id"": ""solo_business"", ""label"": ""创业与个体经营"", ""relation_level"": ""operational"", ""opc_impact"": ""影响一人公司的创办方式、经营主体选择和个人职业路径"", ""score"": 6.0, ""matched_terms"": [""创业""]}]",29,low,estimated,low,{},"奶茶+啤酒，越喝越有？,美加墨世界杯期间，新茶饮品牌推出多款啤酒风味饮品，带动上游供应链放量，但此类产品难成行业爆款，唯一的例外是深度布局啤酒市场的蜜雪冰城。",OPC 关联路径：获客与增长渠道：影响一人公司的低成本获客、销售渠道与市场扩张能力（命中 流量、营销）；创业与个体经营：影响一人公司的创办方式、经营主体选择和个人职业路径（命中 创业）；关联词仅出现在网页正文，缺少标题或摘要主信号，已降级为正文级复核,"[""创业"", ""流量"", ""营销""]",[],[],rules
1112,昊铂埃安完成C端转型！,中国经济网,2026年07月16日 12:54,http://city.ce.cn/fw/202607/t20260716_3090495.shtml,full_text,review,61,51,56,medium,policy,enabling,"[{""id"": ""ai_automation"", ""label"": ""AI与自动化"", ""relation_level"": ""enabling"", ""opc_impact"": ""降低个人公司的技术、人力与内容生产成本，并扩展单人可完成的业务范围"", ""score"": 8.0, ""matched_terms"": [""智能体""]}, {""id"": ""growth_channels"", ""label"": ""获客与增长渠道"", ""relation_level"": ""operational"", ""opc_impact"": ""影响一人公司的低成本获客、销售渠道与市场扩张能力"", ""score"": 6.0, ""matched_terms"": [""营销""]}, {""id"": ""policy_compliance"", ""label"": ""注册、税务与合规"", ""relation_level"": ""operational"", ""opc_impact"": ""影响一人公司的注册门槛、税务成本、用工方式和合规风险"", ""score"": 3.0, ""matched_terms"": [""政策""]}]",27,low,estimated,low,{},褪去刻板标签、完成C端深度转型 昊铂埃安凭积淀蓄力长效增长,OPC 关联路径：AI与自动化：降低个人公司的技术、人力与内容生产成本，并扩展单人可完成的业务范围（命中 智能体）；获客与增长渠道：影响一人公司的低成本获客、销售渠道与市场扩张能力（命中 营销）；注册、税务与合规：影响一人公司的注册门槛、税务成本、用工方式和合规风险（命中 政策）；关联词仅出现在网页正文，缺少标题或摘要主信号，已降级为正文级复核,"[""政策"", ""智能体"", ""营销""]",[],"[""核对发布机构、适用地区、生效时间和原文条款""]",rules
817,"美国终于出手!做空韩国经济,中国意外躺赢?",搜狐财经,2026-07-17 00:31,https://www.sohu.com/a/1051237114_121057192?scm=10001.355_14-200000.0.0-0-0-0-0.,full_text,review,61,51,51,medium,news,enabling,"[{""id"": ""ai_automation"", ""label"": ""AI与自动化"", ""relation_level"": ""enabling"", ""opc_impact"": ""降低个人公司的技术、人力与内容生产成本，并扩展单人可完成的业务范围"", ""score"": 13.2, ""matched_terms"": [""AI""]}]",27,low,estimated,low,{},现在韩国全市场超过120万个杠杆账户被追着要钱，而韩国总共也就五千多万人，这也就是说每30个成年人里就有一个面临爆仓。三星刚刚超越英伟达成为全球最赚钱的公司，而且赚的是AI芯片的钱。可以说，韩国这轮被收割的真…,OPC 关联路径：AI与自动化：降低个人公司的技术、人力与内容生产成本，并扩展单人可完成的业务范围（命中 AI）,"[""AI""]",[],[],rules
635,外交部：APEC“中国年”下半场同样精彩,中国经济网,2026-07-15 19:44,http://www.ce.cn/xwzx/gnsz/gdxw/202607/t20260715_3088745.shtml,full_text,review,61,51,51,medium,news,enabling,"[{""id"": ""ai_automation"", ""label"": ""AI与自动化"", ""relation_level"": ""enabling"", ""opc_impact"": ""降低个人公司的技术、人力与内容生产成本，并扩展单人可完成的业务范围"", ""score"": 13.0, ""matched_terms"": [""AI"", ""人工智能""]}]",27,low,estimated,low,{},外交部：APEC“中国年”下半场同样精彩,OPC 关联路径：AI与自动化：降低个人公司的技术、人力与内容生产成本，并扩展单人可完成的业务范围（命中 AI、人工智能）；关联词仅出现在网页正文，缺少标题或摘要主信号，已降级为正文级复核,"[""AI"", ""人工智能""]",[],[],rules
285,长鑫科技打新攻略来了！,21世纪经济报道,2026-07-16 08:18,https://m.21jingji.com/article/20260716/herald/b0e84189d607f4a5567c88d33ec965eb.html,full_text,review,61,51,56,medium,policy,enabling,"[{""id"": ""ai_automation"", ""label"": ""AI与自动化"", ""relation_level"": ""enabling"", ""opc_impact"": ""降低个人公司的技术、人力与内容生产成本，并扩展单人可完成的业务范围"", ""score"": 13.0, ""matched_terms"": [""AI"", ""人工智能""]}]",27,low,estimated,low,{},7月16日，国内DRAM龙头企业长鑫科技新股将正式发行，本次公司新股发行价格为8.66元/股，按照本次发行价格计算的预计募集资金总额（超额配售选择权行使前）约579亿元，若超额配售选择权全额行使，预计...,OPC 关联路径：AI与自动化：降低个人公司的技术、人力与内容生产成本，并扩展单人可完成的业务范围（命中 AI、人工智能）；关联词仅出现在网页正文，缺少标题或摘要主信号，已降级为正文级复核,"[""AI"", ""人工智能""]",[],"[""核对发布机构、适用地区、生效时间和原文条款""]",rules
523,东南亚储能到底有多卷？,投资界,2026-07-16 07:30,https://news.pedaily.cn/202607/566368.shtml,full_text,review,62,51,56,medium,policy,operational,"[{""id"": ""growth_channels"", ""label"": ""获客与增长渠道"", ""relation_level"": ""operational"", ""opc_impact"": ""影响一人公司的低成本获客、销售渠道与市场扩张能力"", ""score"": 11.0, ""matched_terms"": [""出海""]}, {""id"": ""solo_business"", ""label"": ""创业与个体经营"", ""relation_level"": ""operational"", ""opc_impact"": ""影响一人公司的创办方式、经营主体选择和个人职业路径"", ""score"": 6.0, ""matched_terms"": [""创业""]}]",25,low,estimated,low,{},"东南亚储能到底有多卷？,在宏大的产业目标落地之前，中小出海者们先要学会如何在细碎的订单里活下去。",OPC 关联路径：获客与增长渠道：影响一人公司的低成本获客、销售渠道与市场扩张能力（命中 出海）；创业与个体经营：影响一人公司的创办方式、经营主体选择和个人职业路径（命中 创业）,"[""出海"", ""创业""]",[],"[""核对发布机构、适用地区、生效时间和原文条款""]",rules
1058,闪电快讯｜魏牌V9X家庭版上市 官方指导价33.18万元,界面新闻,2026-07-17T14:41:34.555428,https://www.jiemian.com/article/14781372.html,full_text,review,69,51,51,medium,news,enabling,"[{""id"": ""ai_automation"", ""label"": ""AI与自动化"", ""relation_level"": ""enabling"", ""opc_impact"": ""降低个人公司的技术、人力与内容生产成本，并扩展单人可完成的业务范围"", ""score"": 21.0, ""matched_terms"": [""AI"", ""大模型"", ""智能体""]}]",10,unknown,estimated,low,{},2026年7月16日，魏牌V9X家庭版Ultra车型正式上市。,OPC 关联路径：AI与自动化：降低个人公司的技术、人力与内容生产成本，并扩展单人可完成的业务范围（命中 AI、大模型、智能体）；关联词仅出现在网页正文，缺少标题或摘要主信号，已降级为正文级复核,"[""AI"", ""大模型"", ""智能体""]",[],[],rules
1046,达美乐重仓中国三四线小城,界面新闻,2026-07-17T14:41:34.553774,https://www.jiemian.com/article/14771188.html,full_text,review,69,51,51,medium,news,operational,"[{""id"": ""growth_channels"", ""label"": ""获客与增长渠道"", ""relation_level"": ""operational"", ""opc_impact"": ""影响一人公司的低成本获客、销售渠道与市场扩张能力"", ""score"": 18.0, ""matched_terms"": [""流量"", ""获客"", ""营销""]}]",10,unknown,estimated,low,{},一家达美乐首店能否在排队热度消退后维持销量，才是下沉模型真正的考验。,OPC 关联路径：获客与增长渠道：影响一人公司的低成本获客、销售渠道与市场扩张能力（命中 流量、获客、营销）；关联词仅出现在网页正文，缺少标题或摘要主信号，已降级为正文级复核,"[""流量"", ""获客"", ""营销""]",[],[],rules
491,界面晚报 | 上半年中国GDP同比增长4.7%；央行加大逆周期和跨周期调节力度,界面新闻,2026-07-16T09:36:48.888173,https://www.jiemian.com/article/14763573.html,full_text,review,69,51,56,medium,policy,enabling,"[{""id"": ""ai_automation"", ""label"": ""AI与自动化"", ""relation_level"": ""enabling"", ""opc_impact"": ""降低个人公司的技术、人力与内容生产成本，并扩展单人可完成的业务范围"", ""score"": 13.0, ""matched_terms"": [""AI"", ""人工智能""]}, {""id"": ""finance_capital"", ""label"": ""融资与经营资金"", ""relation_level"": ""contextual"", ""opc_impact"": ""影响个人创业者获得启动资金、信贷和现金流支持的条件"", ""score"": 4.0, ""matched_terms"": [""利率"", ""货币政策""]}, {""id"": ""policy_compliance"", ""label"": ""注册、税务与合规"", ""relation_level"": ""operational"", ""opc_impact"": ""影响一人公司的注册门槛、税务成本、用工方式和合规风险"", ""score"": 3.0, ""matched_terms"": [""政策""]}]",10,unknown,estimated,low,{},房地产市场供需关系正逐步改善；西北大学通报贾浅浅被举报事件；英国将对十六七岁青少年实施社媒“宵禁”。,OPC 关联路径：AI与自动化：降低个人公司的技术、人力与内容生产成本，并扩展单人可完成的业务范围（命中 AI、人工智能）；融资与经营资金：影响个人创业者获得启动资金、信贷和现金流支持的条件（命中 利率、货币政策）；注册、税务与合规：影响一人公司的注册门槛、税务成本、用工方式和合规风险（命中 政策）；关联词仅出现在网页正文，缺少标题或摘要主信号，已降级为正文级复核,"[""AI"", ""人工智能"", ""利率"", ""政策"", ""货币政策""]",[],"[""核对发布机构、适用地区、生效时间和原文条款""]",rules
487,界面早报 | 习近平在上海考察；美军称对伊朗进行了90分钟打击,界面新闻,2026-07-16T09:36:48.356034,https://www.jiemian.com/article/14771863.html,full_text,review,69,51,56,medium,policy,enabling,"[{""id"": ""ai_automation"", ""label"": ""AI与自动化"", ""relation_level"": ""enabling"", ""opc_impact"": ""降低个人公司的技术、人力与内容生产成本，并扩展单人可完成的业务范围"", ""score"": 28.2, ""matched_terms"": [""AI"", ""人工智能"", ""智能体""]}, {""id"": ""policy_compliance"", ""label"": ""注册、税务与合规"", ""relation_level"": ""operational"", ""opc_impact"": ""影响一人公司的注册门槛、税务成本、用工方式和合规风险"", ""score"": 6.6, ""matched_terms"": [""政策""]}, {""id"": ""finance_capital"", ""label"": ""融资与经营资金"", ""relation_level"": ""contextual"", ""opc_impact"": ""影响个人创业者获得启动资金、信贷和现金流支持的条件"", ""score"": 4.4, ""matched_terms"": [""利率""]}]",10,unknown,estimated,low,{},知网：对AI署名论文已做下架处理；特朗普称俄罗斯已准备好达成协议以结束俄乌冲突；加拿大央行维持政策利率在2.25%不变；,OPC 关联路径：AI与自动化：降低个人公司的技术、人力与内容生产成本，并扩展单人可完成的业务范围（命中 AI、人工智能、智能体）；注册、税务与合规：影响一人公司的注册门槛、税务成本、用工方式和合规风险（命中 政策）；融资与经营资金：影响个人创业者获得启动资金、信贷和现金流支持的条件（命中 利率）,"[""AI"", ""人工智能"", ""利率"", ""政策"", ""智能体""]",[],"[""核对发布机构、适用地区、生效时间和原文条款""]",rules
481,沃什重申对高通胀“零容忍”，承诺顶住特朗普施压,界面新闻,2026-07-16T09:36:48.352803,https://www.jiemian.com/article/14765737.html,full_text,review,69,51,56,medium,policy,enabling,"[{""id"": ""ai_automation"", ""label"": ""AI与自动化"", ""relation_level"": ""enabling"", ""opc_impact"": ""降低个人公司的技术、人力与内容生产成本，并扩展单人可完成的业务范围"", ""score"": 13.2, ""matched_terms"": [""AI""]}, {""id"": ""finance_capital"", ""label"": ""融资与经营资金"", ""relation_level"": ""contextual"", ""opc_impact"": ""影响个人创业者获得启动资金、信贷和现金流支持的条件"", ""score"": 4.0, ""matched_terms"": [""利率"", ""货币政策""]}, {""id"": ""policy_compliance"", ""label"": ""注册、税务与合规"", ""relation_level"": ""operational"", ""opc_impact"": ""影响一人公司的注册门槛、税务成本、用工方式和合规风险"", ""score"": 3.0, ""matched_terms"": [""政策""]}]",10,unknown,estimated,low,{},他还首次公开将AI领域大规模投资列为核心通胀影响变量。,OPC 关联路径：AI与自动化：降低个人公司的技术、人力与内容生产成本，并扩展单人可完成的业务范围（命中 AI）；融资与经营资金：影响个人创业者获得启动资金、信贷和现金流支持的条件（命中 利率、货币政策）；注册、税务与合规：影响一人公司的注册门槛、税务成本、用工方式和合规风险（命中 政策）,"[""AI"", ""利率"", ""政策"", ""货币政策""]",[],"[""核对发布机构、适用地区、生效时间和原文条款""]",rules
474,科技早报 | 长鑫科技超级豪华战配名单来袭；美团、青桔、哈啰单车多地调价,界面新闻,2026-07-16T09:36:48.350900,https://www.jiemian.com/article/14771624.html,full_text,review,69,51,56,medium,policy,enabling,"[{""id"": ""ai_automation"", ""label"": ""AI与自动化"", ""relation_level"": ""enabling"", ""opc_impact"": ""降低个人公司的技术、人力与内容生产成本，并扩展单人可完成的业务范围"", ""score"": 35.2, ""matched_terms"": [""AI"", ""人工智能"", ""大模型"", ""智能体""]}]",10,unknown,estimated,low,{},第二代豆包手机要来了；OPPO回应完成端侧AI备案；ASML预计2026年中国市场净销售额占比约20%；,OPC 关联路径：AI与自动化：降低个人公司的技术、人力与内容生产成本，并扩展单人可完成的业务范围（命中 AI、人工智能、大模型、智能体）,"[""AI"", ""人工智能"", ""大模型"", ""智能体""]",[],"[""核对发布机构、适用地区、生效时间和原文条款""]",rules
466,帮机器人“搞数据”：热钱很多，泡沫不小,界面新闻,2026-07-16T09:36:48.331009,https://www.jiemian.com/article/14772354.html,full_text,review,69,51,51,medium,news,enabling,"[{""id"": ""ai_automation"", ""label"": ""AI与自动化"", ""relation_level"": ""enabling"", ""opc_impact"": ""降低个人公司的技术、人力与内容生产成本，并扩展单人可完成的业务范围"", ""score"": 13.0, ""matched_terms"": [""AI"", ""大模型""]}, {""id"": ""finance_capital"", ""label"": ""融资与经营资金"", ""relation_level"": ""contextual"", ""opc_impact"": ""影响个人创业者获得启动资金、信贷和现金流支持的条件"", ""score"": 5.0, ""matched_terms"": [""利率"", ""融资""]}, {""id"": ""market_opportunity"", ""label"": ""商业模式与市场机会"", ""relation_level"": ""contextual"", ""opc_impact"": ""帮助一人公司识别可由个人切入的新需求、商业模式和细分市场"", ""score"": 5.0, ""matched_terms"": [""商业模式""]}]",10,unknown,estimated,low,{},资本疯狂追捧，客户没几个。,OPC 关联路径：AI与自动化：降低个人公司的技术、人力与内容生产成本，并扩展单人可完成的业务范围（命中 AI、大模型）；融资与经营资金：影响个人创业者获得启动资金、信贷和现金流支持的条件（命中 利率、融资）；商业模式与市场机会：帮助一人公司识别可由个人切入的新需求、商业模式和细分市场（命中 商业模式）；关联词仅出现在网页正文，缺少标题或摘要主信号，已降级为正文级复核,"[""AI"", ""利率"", ""商业模式"", ""大模型"", ""融资""]",[],[],rules
944,DeepSeek自研芯片，不是为了让模型更聪明,创业邦,2026-07-17T14:39:23.150534,https://www.cyzone.cn/article/840190.html,full_text,review,69,51,56,medium,policy,enabling,"[{""id"": ""ai_automation"", ""label"": ""AI与自动化"", ""relation_level"": ""enabling"", ""opc_impact"": ""降低个人公司的技术、人力与内容生产成本，并扩展单人可完成的业务范围"", ""score"": 21.4, ""matched_terms"": [""AI"", ""大模型""]}, {""id"": ""solo_business"", ""label"": ""创业与个体经营"", ""relation_level"": ""operational"", ""opc_impact"": ""影响一人公司的创办方式、经营主体选择和个人职业路径"", ""score"": 6.0, ""matched_terms"": [""创业""]}, {""id"": ""finance_capital"", ""label"": ""融资与经营资金"", ""relation_level"": ""contextual"", ""opc_impact"": ""影响个人创业者获得启动资金、信贷和现金流支持的条件"", ""score"": 3.0, ""matched_terms"": [""融资""]}]",9,unknown,estimated,low,{},大模型竞争，进入下一阶段。,OPC 关联路径：AI与自动化：降低个人公司的技术、人力与内容生产成本，并扩展单人可完成的业务范围（命中 AI、大模型）；创业与个体经营：影响一人公司的创办方式、经营主体选择和个人职业路径（命中 创业）；融资与经营资金：影响个人创业者获得启动资金、信贷和现金流支持的条件（命中 融资）,"[""AI"", ""创业"", ""大模型"", ""融资""]",[],"[""核对发布机构、适用地区、生效时间和原文条款""]",rules
932,上线二十年的家庭日历App，单月流水还能冲到百万美元？,创业邦,2026-07-17T14:39:22.794929,https://www.cyzone.cn/article/840073.html,full_text,review,69,51,56,medium,policy,enabling,"[{""id"": ""ai_automation"", ""label"": ""AI与自动化"", ""relation_level"": ""enabling"", ""opc_impact"": ""降低个人公司的技术、人力与内容生产成本，并扩展单人可完成的业务范围"", ""score"": 13.2, ""matched_terms"": [""AI""]}, {""id"": ""solo_business"", ""label"": ""创业与个体经营"", ""relation_level"": ""operational"", ""opc_impact"": ""影响一人公司的创办方式、经营主体选择和个人职业路径"", ""score"": 6.0, ""matched_terms"": [""创业""]}, {""id"": ""growth_channels"", ""label"": ""获客与增长渠道"", ""relation_level"": ""operational"", ""opc_impact"": ""影响一人公司的低成本获客、销售渠道与市场扩张能力"", ""score"": 5.0, ""matched_terms"": [""出海""]}]",9,unknown,estimated,low,{},AI 时代，它凭什么还没被替代？,OPC 关联路径：AI与自动化：降低个人公司的技术、人力与内容生产成本，并扩展单人可完成的业务范围（命中 AI）；创业与个体经营：影响一人公司的创办方式、经营主体选择和个人职业路径（命中 创业）；获客与增长渠道：影响一人公司的低成本获客、销售渠道与市场扩张能力（命中 出海）,"[""AI"", ""出海"", ""创业""]",[],"[""核对发布机构、适用地区、生效时间和原文条款""]",rules
371,迫于库存压力，沃尔玛选择自行吸收关税、恢复中国进货；关税压顶，美快递巨头宣布裁员上万人丨Going Global,创业邦,2025-05-05,https://www.cyzone.cn/article/797510.html,full_text,review,69,51,56,medium,policy,operational,"[{""id"": ""growth_channels"", ""label"": ""获客与增长渠道"", ""relation_level"": ""operational"", ""opc_impact"": ""影响一人公司的低成本获客、销售渠道与市场扩张能力"", ""score"": 39.0, ""matched_terms"": [""出海"", ""电商"", ""获客"", ""营销"", ""跨境电商""]}, {""id"": ""solo_business"", ""label"": ""创业与个体经营"", ""relation_level"": ""operational"", ""opc_impact"": ""影响一人公司的创办方式、经营主体选择和个人职业路径"", ""score"": 25.0, ""matched_terms"": [""中小企业"", ""创业"", ""创业者"", ""初创""]}, {""id"": ""ai_automation"", ""label"": ""AI与自动化"", ""relation_level"": ""enabling"", ""opc_impact"": ""降低个人公司的技术、人力与内容生产成本，并扩展单人可完成的业务范围"", ""score"": 17.0, ""matched_terms"": [""AI"", ""人工智能"", ""自动化""]}, {""id"": ""policy_compliance"", ""label"": ""注册、税务与合规"", ""relation_level"": ""operational"", ""opc_impact"": ""影响一人公司的注册门槛、税务成本、用工方式和合规风险"", ""score"": 8.0, ""matched_terms"": [""政策"", ""新规""]}, {""id"": ""finance_capital"", ""label"": ""融资与经营资金"", ""relation_level"": ""contextual"", ""opc_impact"": ""影响个人创业者获得启动资金、信贷和现金流支持的条件"", ""score"": 3.0, ""matched_terms"": [""融资""]}]",9,unknown,estimated,low,{},本周（2025.04.28-2025.05.05）出海大事件,OPC 关联路径：获客与增长渠道：影响一人公司的低成本获客、销售渠道与市场扩张能力（命中 出海、电商、获客、营销、跨境电商）；创业与个体经营：影响一人公司的创办方式、经营主体选择和个人职业路径（命中 中小企业、创业、创业者、初创）；AI与自动化：降低个人公司的技术、人力与内容生产成本，并扩展单人可完成的业务范围（命中 AI、人工智能、自动化）；注册、税务与合规：影响一人公司的注册门槛、税务成本、用工方式和合规风险（命中 政策、新规）,"[""AI"", ""中小企业"", ""人工智能"", ""出海"", ""创业"", ""创业者"", ""初创"", ""政策"", ""新规"", ""电商"", ""自动化"", ""获客"", ""营销"", ""融资"", ""跨境电商""]",[],"[""核对发布机构、适用地区、生效时间和原文条款""]",rules
370,出尔反尔？沃尔玛要求中国供应商承担最高66%关税成本；山姆换帅百天后动刀：6个大区变7个丨Going Global,创业邦,2025-06-08,https://www.cyzone.cn/article/800562.html,full_text,review,69,51,56,medium,policy,operational,"[{""id"": ""growth_channels"", ""label"": ""获客与增长渠道"", ""relation_level"": ""operational"", ""opc_impact"": ""影响一人公司的低成本获客、销售渠道与市场扩张能力"", ""score"": 37.0, ""matched_terms"": [""出海"", ""广告投放"", ""电商"", ""营销"", ""跨境电商""]}, {""id"": ""ai_automation"", ""label"": ""AI与自动化"", ""relation_level"": ""enabling"", ""opc_impact"": ""降低个人公司的技术、人力与内容生产成本，并扩展单人可完成的业务范围"", ""score"": 25.0, ""matched_terms"": [""AI"", ""AI编程"", ""云服务"", ""人工智能""]}, {""id"": ""solo_business"", ""label"": ""创业与个体经营"", ""relation_level"": ""operational"", ""opc_impact"": ""影响一人公司的创办方式、经营主体选择和个人职业路径"", ""score"": 13.0, ""matched_terms"": [""创业"", ""创业者""]}, {""id"": ""market_opportunity"", ""label"": ""商业模式与市场机会"", ""relation_level"": ""contextual"", ""opc_impact"": ""帮助一人公司识别可由个人切入的新需求、商业模式和细分市场"", ""score"": 5.0, ""matched_terms"": [""商业模式""]}, {""id"": ""policy_compliance"", ""label"": ""注册、税务与合规"", ""relation_level"": ""operational"", ""opc_impact"": ""影响一人公司的注册门槛、税务成本、用工方式和合规风险"", ""score"": 3.0, ""matched_terms"": [""政策""]}, {""id"": ""finance_capital"", ""label"": ""融资与经营资金"", ""relation_level"": ""contextual"", ""opc_impact"": ""影响个人创业者获得启动资金、信贷和现金流支持的条件"", ""score"": 3.0, ""matched_terms"": [""融资""]}]",9,unknown,estimated,low,{},本周（2024.06.01-2025.06.08）出海大事件,OPC 关联路径：获客与增长渠道：影响一人公司的低成本获客、销售渠道与市场扩张能力（命中 出海、广告投放、电商、营销、跨境电商）；AI与自动化：降低个人公司的技术、人力与内容生产成本，并扩展单人可完成的业务范围（命中 AI、AI编程、云服务、人工智能）；创业与个体经营：影响一人公司的创办方式、经营主体选择和个人职业路径（命中 创业、创业者）；商业模式与市场机会：帮助一人公司识别可由个人切入的新需求、商业模式和细分市场（命中 商业模式）,"[""AI"", ""AI编程"", ""云服务"", ""人工智能"", ""出海"", ""创业"", ""创业者"", ""商业模式"", ""广告投放"", ""政策"", ""电商"", ""营销"", ""融资"", ""跨境电商""]",[],"[""核对发布机构、适用地区、生效时间和原文条款""]",rules
369,特斯拉首辆全自动驾驶汽车交付，雷军称要继续“学习”；TikTok欧洲促销单日GMV最高增长200%丨Going Global,创业邦,2025-07-06,https://www.cyzone.cn/article/803391.html,full_text,review,69,51,56,medium,policy,operational,"[{""id"": ""growth_channels"", ""label"": ""获客与增长渠道"", ""relation_level"": ""operational"", ""opc_impact"": ""影响一人公司的低成本获客、销售渠道与市场扩张能力"", ""score"": 37.0, ""matched_terms"": [""出海"", ""广告投放"", ""电商"", ""营销"", ""跨境电商""]}, {""id"": ""ai_automation"", ""label"": ""AI与自动化"", ""relation_level"": ""enabling"", ""opc_impact"": ""降低个人公司的技术、人力与内容生产成本，并扩展单人可完成的业务范围"", ""score"": 28.0, ""matched_terms"": [""AI"", ""云服务"", ""人工智能"", ""大模型"", ""自动化""]}, {""id"": ""solo_business"", ""label"": ""创业与个体经营"", ""relation_level"": ""operational"", ""opc_impact"": ""影响一人公司的创办方式、经营主体选择和个人职业路径"", ""score"": 19.0, ""matched_terms"": [""中小企业"", ""创业"", ""创业者""]}, {""id"": ""policy_compliance"", ""label"": ""注册、税务与合规"", ""relation_level"": ""operational"", ""opc_impact"": ""影响一人公司的注册门槛、税务成本、用工方式和合规风险"", ""score"": 8.0, ""matched_terms"": [""政策"", ""新规""]}, {""id"": ""finance_capital"", ""label"": ""融资与经营资金"", ""relation_level"": ""contextual"", ""opc_impact"": ""影响个人创业者获得启动资金、信贷和现金流支持的条件"", ""score"": 3.0, ""matched_terms"": [""融资""]}, {""id"": ""market_opportunity"", ""label"": ""商业模式与市场机会"", ""relation_level"": ""contextual"", ""opc_impact"": ""帮助一人公司识别可由个人切入的新需求、商业模式和细分市场"", ""score"": 3.0, ""matched_terms"": [""消费趋势""]}]",9,unknown,estimated,low,{},本周（2024.06.30-2025.07.06）出海大事件,OPC 关联路径：获客与增长渠道：影响一人公司的低成本获客、销售渠道与市场扩张能力（命中 出海、广告投放、电商、营销、跨境电商）；AI与自动化：降低个人公司的技术、人力与内容生产成本，并扩展单人可完成的业务范围（命中 AI、云服务、人工智能、大模型、自动化）；创业与个体经营：影响一人公司的创办方式、经营主体选择和个人职业路径（命中 中小企业、创业、创业者）；注册、税务与合规：影响一人公司的注册门槛、税务成本、用工方式和合规风险（命中 政策、新规）,"[""AI"", ""中小企业"", ""云服务"", ""人工智能"", ""出海"", ""创业"", ""创业者"", ""大模型"", ""广告投放"", ""政策"", ""新规"", ""消费趋势"", ""电商"", ""自动化"", ""营销"", ""融资"", ""跨境电商""]",[],"[""核对发布机构、适用地区、生效时间和原文条款""]",rules
